"1826","Suytuyashka kullka","Prisma rectangular","\N","\N","\N","Prisma rectangular nisqa","neutral"
"1827","Suyu","Región","\N","\N","\N","Suyu","neutral"
"1828","Suyu rikuchik iñu","Puntos cardinales","\N","\N","\N","Puntos cardinales nisqa","neutral"
"1829","Suyuta rikuchik anta","Brújula","\N","\N","\N","Brújula","neutral"
"1830","Taki","Música","\N","\N","\N","Taki","positive"
"1831","Takina","Cantar","\N","\N","\N","Takiy","neutral"
"1832","Takina","Tocar musica","\N","\N","\N","Musikuta tocay","neutral"
"1833","Takiwayrariy","Aeróbico","\N","\N","\N","aeróbico nisqa","neutral"
"1834","Takzu","Tacso","\N","\N","\N","Tacso","neutral"
"1835","Tallpa","camisa","\N","\N","\N","unku","neutral"
"1836","Talpa","Blusa","\N","\N","\N","Blusa","neutral"
"1837","Tampu","Posta","\N","\N","\N","Apachiy","neutral"
"1838","Tampul","Desorden","\N","\N","\N","Trastorno","negative"
"1839","Tampulyachay","Conocimiento desordenado","\N","\N","\N","chaqwa yachay","negative"
"1840","Tanapay","Ayudar","favor","\N","\N","Yanapay","positive"
"1841","Tantachi unancha","Signo de agrupación.","\N","\N","\N","Huñunakuy señal.","neutral"
"1842","Tantachina","Agrupar","\N","\N","\N","Huñu","positive"
"1843","Tantachipakta","Asociativa.","\N","\N","\N","Asociativo.","positive"
"1844","Tantachishka","Conjunto","\N","\N","\N","Takyachiy","positive"
"1845","Tantachishka tantariy","Unión de conjuntos","\N","\N","\N","Unión de conjuntos","positive"
"1846","Tantachishkakunapa kutinchipaktachi","Propiedades de la intersección","\N","\N","\N","Intersección Propiedades nisqakuna","neutral"
"1847","Tantachishkakunapa sami","Clases de conjuntos","\N","\N","\N","Clases nisqakunata churay","neutral"
"1848","Tantachishkakunata paktachiy","Complementación de conjuntos","\N","\N","\N","Complementación de conjuntos","neutral"
"1849","Tantachishkakunata raki","Partición de conjuntos.","\N","\N","\N","Partición de conjuntos.","neutral"
"1850","Tantachishkakunata rakiy","Partición de conjuntos de conjuntos","\N","\N","\N","Partición de conjuntos de conjuntos nisqamanta","neutral"
"1851","Tantachishkakunata tukuyyachi","Complementación de conjuntos.","\N","\N","\N","Complementación de conjuntos.","neutral"
"1852","Tantachishkamanta anchuchi","Diferencia de conjuntos","\N","\N","\N","Diferencia de conjuntos","neutral"
"1853","Tantachishkapa yapaypaktachikuna","Propiedades de la unión o adición","\N","\N","\N","Propiedades de la union o adición nisqamanta","neutral"
"1854","Tantachishkata kutinkutinchi","Conjunto potencia.","\N","\N","\N","Conjunto de potencia.","neutral"
"1855","Tantachishkata kutinkutinchiy","Conjunto potencia","\N","\N","\N","kallpa churasqa","neutral"
"1856","Tantachiy","Agrupación","recoger","\N","\N","Huñu","neutral"
"1857","Tantachiy rurayri","Unión de conjuntos","\N","\N","\N","Unión de conjuntos","neutral"
"1858","Tantachiy unancha","Signo de agrupación","\N","\N","\N","huñunapaq señal","neutral"
"1859","Tantachiyachay","Unidad Didáctica","\N","\N","\N","Unidad didáctica","neutral"
"1860","Tantallalawsay","Reino","\N","\N","\N","Reino","neutral"
"1861","TANTALLI","Panecillo","pan pequeño","\N","\N","Rollo","neutral"
"1862","Tantanakuy","Organización","\N","\N","\N","Huñu","positive"
"1863","Tantari yachaypa yupay","Número de la unidad.","\N","\N","\N","Unidad yupay.","neutral"
"1864","Tantarikillka","Acta.","\N","\N","\N","Minutokuna.","neutral"
"1865","Tantariku","Subconjunto","\N","\N","\N","Subconjunto","neutral"
"1866","Tantarimanta killka","Acta","\N","\N","\N","Minutokuna","neutral"
"1867","Tantarinakuy","Asamblea","\N","\N","\N","Huñunakuy","neutral"
"1868","Tantariypa niki","Orden del día","\N","\N","\N","Orden del día","neutral"
"1869","Tapuk shutiranti","Pronombre interrogativo","\N","\N","\N","Tapukuq suti sutinchaq","neutral"
"1870","Tapuk yuyay","Oración interrogativa","\N","\N","\N","Tapukuq rimay","neutral"
"1871","Tapuy","preguntar","\N","\N","\N","tapuy","positive"
"1872","Tapuykutichina","Entrevistar","\N","\N","\N","Entrevistanapaq","positive"
"1873","Tapyaruna","Mago","\N","\N","\N","Layqa","neutral"
"1874","Tapyay","Embrujar","\N","\N","\N","Layqakuy","negative"
"1875","Tarina","Encontrar","\N","\N","\N","Tariy","positive"
"1876","Taripana","Examen","\N","\N","\N","Taripay","neutral"
"1877","Taripana.","Investigar.","\N","\N","\N","Qawaykachay.","positive"
"1878","Taripapuk","Juez","\N","\N","\N","Kuskachaq","neutral"
"1879","Taripay","averiguar","\N","\N","\N","taripay","positive"
"1880","Taripayhapi","Descubrir","\N","\N","\N","Tariy","positive"
"1881","Taririklla Paktachik","Complemento Circunstancial","\N","\N","\N","Complemento Circunstancial nisqa","neutral"
"1882","Tarpuna","Sembrar","\N","\N","\N","Tarpuy","positive"
"1883","Tarpuy","Sembrar","\N","\N","\N","Tarpuy","positive"
"1884","Tarpuymirariy","Implementación","\N","\N","\N","Implementación nisqa","positive"
"1885","Taruka","Venado","\N","\N","\N","Taruka","negative"
"1886","Taslla","Elegante","\N","\N","\N","Sumaq","positive"
"1887","Tatki","Minuto","\N","\N","\N","Minuto","neutral"
"1888","Tatki chumpiku","Cinta métrica","\N","\N","\N","Tupunapaq cinta","neutral"
"1889","Tatkikutinchi","Múltiplo del metro","\N","\N","\N","mitamanta achka","neutral"
"1890","Tatkirakinchi","Submúltiplo del metro","\N","\N","\N","Submultiple del medidor","neutral"
"1891","Tawa","Cuadrado","\N","\N","\N","Tawa kuchu","neutral"
"1892","Tawakunapa puchu","Diferencia de cuadrados.","\N","\N","\N","Diferencia de cuadrados.","neutral"
"1893","Tawantin","Precisión","\N","\N","\N","Precisión nisqa","positive"
"1894","Tawantinsuyu","imperio","\N","\N","\N","imperio nisqa","neutral"
"1895","Tawasampa","Corona grande de plumas de guacamayo","\N","\N","\N","Hatun guacamayo pluma corona","neutral"
"1896","Tawasuyu","Puntos cardinales","\N","\N","\N","Puntos cardinales nisqa","neutral"
"1897","Tawatatki","Metro cuadrado","\N","\N","\N","Metro cuadrado","neutral"
"1898","Tawayashka kullka","Prisma cuadrangular","\N","\N","\N","Prisma cuadrado","neutral"
"1899","Tawka","mucho","bastante","montón","\N","achka","positive"
"1900","Tawka kawsay","Pluricultural","\N","\N","\N","achka kawsayniyuq","positive"
"1901","Tawka kilkanancha kutinchichiy","Factorización de polinomios","\N","\N","\N","Factorización de polinomios nisqamanta","neutral"
"1902","Tawka rikcha kutirik","Factor común polinomio.","\N","\N","\N","Factor polinomio común nisqa.","neutral"
"1903","Tawri","Chocho","\N","\N","\N","chuchu","neutral"
"1904","Tay","Gol","\N","\N","\N","Chayana","neutral"
"1905","Kurpa","Terrón","\N","\N","\N","Qipi","neutral"
"1906","Thuka","Saliva","\N","\N","\N","Saliva","neutral"
"1907","Allpa","Tierra","\N","\N","\N","Allpa","neutral"
"1908","Yurak allpa","Tierra blanca","\N","\N","\N","Yuraq allpa","neutral"
"1909","Tsala allpa","Tierra estéril","\N","\N","\N","mana imayuq allpa","negative"
"1910","Alli allpa","Tierra fértil","\N","\N","\N","Puquy allpa","positive"
"1911","Yana allpa","Tierra negra","\N","\N","\N","yana allpa","positive"
"1912","Puka allpa","Tierra roja","\N","\N","\N","Puka allpa","neutral"
"1913","Tikrak shimiki","Sílaba inversa","\N","\N","\N","inversa sílaba","neutral"
"1914","Tikrana","Volver","\N","\N","\N","Kutichiy","neutral"
"1915","Tikratarpuy","Reforestaciòn","\N","\N","\N","sacha-sacha musuqmanta","positive"
"1916","Tikray","Traducir","convertirse","\N","\N","Tikray","neutral"
"1917","Tiksi","Base","básico","\N","\N","Pachan","neutral"
"1918","Tiksi yachaykuna","Contenidos básicos","\N","\N","\N","Contenido básico","neutral"
"1919","Tiksi yuyay","Fundamentación.","\N","\N","\N","Paqarichiy.","neutral"
"1920","Tiksitupu","Unidad de medida fundamental","\N","\N","\N","Unidad fundamental de medida nisqa","neutral"
"1921","Tiksiy","Fundar","\N","\N","\N","Tarisqa","positive"
"1922","Tiksiyay mutsuykuna","Servicios básicos","\N","\N","\N","Servicios básicos nisqa","neutral"
"1923","Tinkina","Unir","\N","\N","\N","Encuadernar","positive"
"1924","Tinkirik yuyay","Oración coordinada","\N","\N","\N","kuskanchasqa rimay","neutral"
"1925","Tinkuchik","Concordancia","\N","\N","\N","Rimanakuy","positive"
"1926","Titi","Plomo","\N","\N","\N","Kamachiy","neutral"
"1927","Titichaska","Minerales","\N","\N","\N","minerales nisqamanta","positive"
"1928","Titu","Acrobacia","\N","\N","\N","Acrobacia nisqa","positive"
"1929","Tituyashka","Gimnasia","\N","\N","\N","Gimnasio","neutral"
"1930","Tiya mama","Tía","\N","\N","\N","Tia","neutral"
"1931","Tiyak","Existe","\N","\N","\N","Existe","positive"
"1932","Tiyak chanikunata paktachik","Balance situacional","\N","\N","\N","equilibrio situacional nisqa","neutral"
"1933","Tiyak yupay","Número natural","\N","\N","\N","Natural yupay","neutral"
"1934","Tiyashkata rikuchik","Balance de comprobación","\N","\N","\N","Saldo nisqa qhaway","neutral"
"1935","Tiyay","Posición","\N","\N","\N","Tarikuynin","neutral"
"1936","tiyu tayta","Tío","\N","\N","\N","Tio","neutral"
"1937","Tiyu yaya","Tío","\N","\N","\N","Tio","neutral"
"1938","Tsawar","Penco","\N","\N","\N","Penco","neutral"
"1939","Tsia","Huevo de parásito","liendra","\N","\N","parásito uhu","neutral"
"1940","Tsiklla","Recto","\N","\N","\N","Paña","neutral"
"1941","Tsiknina","Odiar","\N","\N","\N","Chiqniy","negative"
"1942","Tsini","Ortiga","\N","\N","\N","Ortiga","neutral"
"1943","Tsini kuru","Larva","\N","\N","\N","Larva","neutral"
"1944","Tsunka","Sorbete","\N","\N","\N","Sorbete nisqa","neutral"
"1945","Tsunkana","Chupar","\N","\N","\N","Suquy","neutral"
"1946","Tukapu","Prenda de gala de Mujer","\N","\N","\N","Warmikunap gala p'acha","neutral"
"1947","Tuku- putu-","Tronco","\N","\N","\N","Maleta","neutral"
"1948","Tukuchina","Consumir","\N","\N","\N","Hapiy","positive"
"1949","Puchukana","Consumir","\N","\N","\N","Hapiy","positive"
"1950","Tukuchiy","Conclusión","\N","\N","\N","Conclusion","neutral"
"1951","Tukuna","Disfraz","\N","\N","\N","Chullachasqa","neutral"
"1952","Tukuraya","Generalidades","\N","\N","\N","Generalidades nisqakuna","neutral"
"1953","Tukurik","Finito.","\N","\N","\N","Finito.","neutral"
"1954","Tukurik tantachishka","Conjunto finito","\N","\N","\N","conjunto finito","neutral"
"1955","Tukurina","terminar","acabar","\N","\N","tukun","positive"
"1956","Tukuriy","Fin","\N","\N","\N","Tukuy","neutral"
"1957","Tukushka","Efecto","\N","\N","\N","Qatiynin","neutral"
"1958","Tukuy Hillaykuna","Aparatos de Medición","\N","\N","\N","Tupunapaq apaykachanakuna","neutral"
"1959","Tukuy shuti","Nombre común","\N","\N","\N","Común suti","neutral"
"1960","Tukuy yupaychi","Números reales","\N","\N","\N","Chiqap yupaykuna","neutral"
"1961","Tukuyllikuna","Generalidades","\N","\N","\N","Generalidades nisqakuna","neutral"
"1962","Tukuyta shukllayachik","Globalización","\N","\N","\N","globalización nisqa","neutral"
"1963","Tukuyyashka yupay","Número entero","\N","\N","\N","hunt'asqa yupay","neutral"
"1964","Tukyana","Erupcionar","\N","\N","\N","Eruptar","negative"
"1965","Tukyay","Explotar","\N","\N","\N","Pukuy","negative"
"1966","Tullillak","Invertebrado","\N","\N","\N","Mana tulluyuq","neutral"
"1967","Tullpu","Color","\N","\N","\N","Llinpi","neutral"
"1968","TULLPUKUNA","COLORES","\N","\N","\N","COLORES","neutral"
"1969","Tullpushka","Teñido","\N","\N","\N","Had","neutral"
"1970","Tullu","Hueso","\N","\N","\N","Tullu","neutral"
"1971","Tullupaki","Fractura","\N","\N","\N","Fractura","negative"
"1972","Tulukancha","Vivero","\N","\N","\N","Vivero","positive"
"1973","Tunkuri","Esófago","\N","\N","\N","Esófago nisqa","neutral"
"1974","Tupu","Medida","\N","\N","\N","Mastariy","neutral"
"1975","Tupukamaychi","Sistema de medida","\N","\N","\N","Sistema de medición","neutral"
"1976","Tupuna","Medir","\N","\N","\N","Tupuy","neutral"
"1977","Tupuy","Medida","\N","\N","\N","Mastariy","neutral"
"1978","Turi","Hermano","hermana","\N","\N","Wawqi","neutral"
"1979","Turu","Lodo","\N","\N","\N","Mitu","neutral"
"1980","Turuwan makiruray pacha","Período Formativo","\N","\N","\N","Periodo Formativo nisqa","neutral"
"1981","Tushuna","Danzar","\N","\N","\N","Tusuy","positive"
"1982","tuta","noche","\N","\N","\N","tutapi","neutral"
"1983","Tuta suyu","Oeste","\N","\N","\N","Kunti","neutral"
"1984","Tutamanta","Madrugada","\N","\N","\N","Tutamanta","neutral"
"1985","Tutamikuy","cenar","\N","\N","\N","diner","neutral"
"1986","Tutayana","Anochecer","\N","\N","\N","Tutaman tukunanpaq","neutral"
"1987","Tutura","Totora","\N","\N","\N","Cattail","neutral"
"1988","Uchilla","Pequeño","\N","\N","\N","Uchuy","neutral"
"1989","Uchilla killka","Letra minúscula","\N","\N","\N","Uchuy qillqa","neutral"
"1990","Uchilla tatki","Segundo","\N","\N","\N","Iskay ñiqi","neutral"
"1991","Uchillakillka","Minúscula.","\N","\N","\N","Uchuy qillqa.","neutral"
"1992","Uchillayachishka yuyay","Resumen.","\N","\N","\N","Pisiyachisqa.","neutral"
"1993","Uchu","Ají","\N","\N","\N","Chili pimienta","neutral"
"1994","Uka","Oca","\N","\N","\N","Ganso","neutral"
"1995","Ukku","Cuerpo humano","\N","\N","\N","Kurku","neutral"
"1996","Ukkukara Kuruta","Cutáneo","\N","\N","\N","Cutáneo","neutral"
"1997","Ukkukuyuchik","Extremidad","\N","\N","\N","Yanapay","neutral"
"1998","Ukkukuyurikancha","Motricidad","\N","\N","\N","motor nisqa yachaykunata","neutral"
"1999","Ukkukuyuykamay","Cultura Física","\N","\N","\N","Cultura Física","neutral"
"2000","Ukkunanchachiy","Expresión corporal","\N","\N","\N","Expresión del cuerpo","neutral"
"2001","Ukkupa kuskaritimuna","Chakra del cuerpo humano","\N","\N","\N","runap kurkun chakra","neutral"
"2002","Ukkurupay","Fiebre","\N","\N","\N","Rupapakuy","negative"
"2003","Ukkuskayku","Aparato","\N","\N","\N","Aparato","neutral"
"2004","Ukkuyawri","Órgano","\N","\N","\N","Órgano","neutral"
"2005","Ukllana","Abrazar","\N","\N","\N","Marqay","positive"
"2006","Ukllay","Abrazar","\N","\N","\N","Marqay","positive"
"2007","uksha","paja","\N","\N","\N","ichu","neutral"
"2008","Uku","Dentro","\N","\N","\N","Ukun","neutral"
"2009","Uku kushma","Camiseta","\N","\N","\N","Camiseta","neutral"
"2010","Ukucha","Ratón","\N","\N","\N","Mouse","neutral"
"2011","Ukumari","Oso","\N","\N","\N","Ukumari","neutral"
"2012","Ukunpuray","Interrelación","\N","\N","\N","interrelación nisqa","neutral"
"2013","Ukururu","Berro","\N","\N","\N","Berro de agua","neutral"
"2014","Ukuyashka","Cóncavo","\N","\N","\N","Concavo","neutral"
"2015","Ulku","Macho animales","\N","\N","\N","qhari uywakuna","neutral"
"2016","Ullu","Pene","\N","\N","\N","Penis","neutral"
"2017","uma","cabeza","\N","\N","\N","uma","neutral"
"2018","Uma ruka","Dedo de la cabeza","anular","\N","\N","uma dedo","neutral"
"2019","Uma tullu","Cráneo","\N","\N","\N","Cráneo","neutral"
"2020","Umachi","Engaño","\N","\N","\N","Engañado","negative"
"2021","Umachik","traidor","engañador","\N","\N","traidor","negative"
"2022","Umachiy","engañar","\N","\N","\N","yukay","negative"
"2023","Umachuku","visera","\N","\N","\N","visera nisqa","neutral"
"2024","Umamuskuy","fantasia","\N","\N","\N","yuyaychakuy","neutral"
"2025","Umayarina","Sensopercepción","\N","\N","\N","Sensopercepción nisqa","neutral"
"2026","Umayuyana","Imaginar","\N","\N","\N","Umanchay","positive"
"2027","Umayuyay","Imaginacion","\N","\N","\N","Imaginación","positive"
"2028","Umiña","Cubo o exaedro.","\N","\N","\N","Cubo o exahedro.","neutral"
"2029","Umiñakunapa yapa","Suma de cubos perfectos.","diferencia de cubos perfectos.","\N","\N","Suma de cubos perfectos.","neutral"
"2030","puchu","Suma de cubos perfectos.","diferencia de cubos perfectos.","\N","\N","Suma de cubos perfectos.","neutral"
"2031","Umiñatatki","Metro cúbico","\N","\N","\N","Metro cúbico nisqa","neutral"
"2032","Umutu","enano","\N","\N","\N","enano","negative"
"2033","Unaka","Caramelo","\N","\N","\N","Misk’i","positive"
"2034","Unanchashkata pakta rikuchik","sistema de numeración decimal","\N","\N","\N","chunkayuq yupay sistema","neutral"
"2035","Unanchay","Notación","\N","\N","\N","Notación","neutral"
"2036","Unayay","tardar","\N","\N","\N","unayay","negative"
"2037","Unaypi shamuna pacha","Futuro mediato","\N","\N","\N","chaylla hamuq pacha","neutral"
"2038","unkuk","enfermo","\N","\N","\N","unquq","negative"
"2039","Upa","Mudo","\N","\N","\N","Upa","negative"
"2040","Uphiyana","Beber","\N","\N","\N","Upyanapaq","neutral"
"2041","Uray","Abajo","\N","\N","\N","Uray","neutral"
"2042","Uray suyu","Norte","\N","\N","\N","Chincha","neutral"
"2043","Uraykuy","Bajar","\N","\N","\N","Uraykuy","neutral"
"2044","Urmana","Caer","\N","\N","\N","Chakiy mita","negative"
"2045","Urna ñutuku","Cerebro","\N","\N","\N","Ñutqu","neutral"
"2046","Urpi","Tórtola","\N","\N","\N","Tortuga Paloma","neutral"
"2047","Uru","Araña","\N","\N","\N","Araña","neutral"
"2048","Usa","Piojo","\N","\N","\N","Louse","negative"
"2049","Usaysapa kuskakuna","Lugares con poderes","\N","\N","\N","atiyniyuq sitiokunapi","neutral"
"2050","atiy","Poder","\N","\N","\N","Atiy","positive"
"2051","Ushay","Poder","\N","\N","\N","Atiy","positive"
"2052","Ritimuna","Energía","\N","\N","\N","Kallpa","positive"
"2053","Ushaykamakunapash","Poderes","\N","\N","\N","atiykunata","neutral"
"2054","Ushi","Hija","\N","\N","\N","Churi","neutral"
"2055","Ushina- charina","Adquirir","\N","\N","\N","Tariy","positive"
"2056","Ushu","Burro","\N","\N","\N","Asno","neutral"
"2057","ushuhama","Nieta","\N","\N","\N","Nieta","neutral"
"2058","Ushuta","Alpargates","\N","\N","\N","alpargatas","neutral"
"2059","Utik","loco","\N","\N","\N","waqa","negative"
"2060","Utikay","locura","\N","\N","\N","loco kay","negative"
"2061","Utka","rapido","\N","\N","\N","utqay","neutral"
"2062","Utkachiy","hacer breve","Abreviar","\N","\N","hacer corto","neutral"
"2063","Utku","Hueco","\N","\N","\N","Uchku","neutral"
"2064","Uyakuy","Obedecer","\N","\N","\N","Huntachiy","positive"
"2065","Uyana","Oír","\N","\N","\N","Uyariy","neutral"
"2066","Uyana","Escuchar","\N","\N","\N","Uyariy","neutral"
"2067","Uyantin","Consonante","\N","\N","\N","Consonante","neutral"
"2068","Uyarichay","poner atencion","\N","\N","\N","atencionta ruway","positive"
"2069","Uyarik","Sonido","\N","\N","\N","Qapariy","neutral"
"2070","Uyarikancha yachay","Fonología","\N","\N","\N","Fonología","neutral"
"2071","Uyarikuy","bulla","Ruido","\N","\N","sinqa","negative"
"2072","Uyaywa","Vocal","\N","\N","\N","Vocal","neutral"
"2073","Uyaywak","Sonido.","\N","\N","\N","Qapariy.","neutral"
"2074","Uyaywakancha yachay","Fonología.","\N","\N","\N","Fonología.","neutral"
"2075","Unanchikrimay","Voz","\N","\N","\N","Rimay","neutral"
"2076","Wacha","Sábado","\N","\N","\N","Sabado","neutral"
"2077","WACHA puncha","Sábado","\N","\N","\N","Sabado","neutral"
"2078","pakarina","Nacer","\N","\N","\N","Paqarisqa","positive"
"2079","Wachana","Nacer","\N","\N","\N","Paqarisqa","positive"
"2080","Wachariy","Nacimiento","\N","\N","\N","Paqariy","positive"
"2081","pakariy","Nacimiento","\N","\N","\N","Paqariy","positive"
"2082","Wachi","Vector o rayo","\N","\N","\N","vector o rayo","neutral"
"2083","Wachuchiy","Verso","\N","\N","\N","Versículo","neutral"
"2084","Waka","Sagrado","\N","\N","\N","Qapaq","positive"
"2085","Waka kuskakuna","Lugares sagrados","\N","\N","\N","Sagrado lugares","positive"
"2086","Wakana","Llorar","\N","\N","\N","Waqay","negative"
"2087","Wakarapuku","Cuerno musical","\N","\N","\N","musika waqra","neutral"
"2088","Wakayachina","Conservar","\N","\N","\N","Takyachiy","positive"
"2089","Wakaychina","Guardar","\N","\N","\N","Waqaychay","positive"
"2090","Wakcha","Pobre","\N","\N","\N","Wakcha","negative"
"2091","Wakchi","flecha","lanza","dardo","\N","wachi","neutral"
"2092","Waki","Sociedad","\N","\N","\N","Huñu","neutral"
"2093","Waki kawsaymantawankuri","Organización Socio cultural","\N","\N","\N","Organización sociocultural nisqa","positive"
"2094","Wakichina","Preservar","\N","\N","\N","Waqaychay","positive"
"2095","Wakikamay","Sociología","\N","\N","\N","Sociología","neutral"
"2096","Wakimpi","Alguna vez","\N","\N","\N","Wiñaypaq","neutral"
"2097","Wakin","Alguno","\N","\N","\N","Wakin","neutral"
"2098","Wakiy","Compartir","\N","\N","\N","Qunakuy","positive"
"2099","Waklishka","podrido","Dañado","\N","\N","ismusqa","negative"
"2100","Waklli","Crisis","\N","\N","\N","Llaki","negative"
"2101","Wakllichik","Deterioro","\N","\N","\N","Deterioro nisqa","negative"
"2102","Wakllichina","agravio","dañar","\N","\N","queja nisqa","negative"
"2103","Wakra","Ganado","\N","\N","\N","Vacakuna","positive"
"2104","Waksa","Lagartija","\N","\N","\N","Sukulluku","neutral"
"2105","Waksi","Gas","\N","\N","\N","Gas nisqa","neutral"
"2106","Waksisapa","Gaseoso","\N","\N","\N","Gaseoso nisqa","neutral"
"2107","Waktana","Golpe","\N","\N","\N","Tuqyay","negative"
"2108","Waktanakuy","Luchar","\N","\N","\N","Maqanakuy","positive"
"2109","Walaku","Rana comestible","\N","\N","\N","mikhuypaq sapo","neutral"
"2110","Walinyana","Balancear","\N","\N","\N","Kuskachay","neutral"
"2111","Wallinku","Conejo","\N","\N","\N","Hatun quwi","neutral"
"2112","Wallka","Collar","\N","\N","\N","Wallqa","neutral"
"2113","Wallpa","formación","Forma","\N","\N","yachapakuy","neutral"
"2114","Wallpachi yuyay","Teoría creacionista","\N","\N","\N","Teoría creacionista nisqa","neutral"
"2115","Wallpana","Crear","inventar","\N","\N","Paqarichiy","positive"
"2116","Wallpari","Invento","creación","\N","\N","Invención nisqa","positive"
"2117","Wallpay","Estructura","\N","\N","\N","Estructura","neutral"
"2118","Wallpaykamay","Filosofía","\N","\N","\N","Filosofía","neutral"
"2119","Walpana","Crear","\N","\N","\N","Paqarichiy","positive"
"2120","Waltaku","Pantalón de tela","\N","\N","\N","Pantalón de tela","neutral"
"2121","Waman","Gavilán","\N","\N","\N","Halcón","neutral"
"2122","Wamintsi","Rosado","\N","\N","\N","Panti","neutral"
"2123","Wampra","adolescente varón","Joven","\N","\N","qhari wayna sipas","neutral"
"2124","Wampuk","Barco","\N","\N","\N","Wanpu","neutral"
"2125","Wampuk rikutirikancha","Puerto marítimo","\N","\N","\N","Lamar quchapi puerto","neutral"
"2126","WAMPULLI","Bote","\N","\N","\N","Wanpuq","neutral"
"2127","Wampuna","Nadar","\N","\N","\N","Wanpuy","positive"
"2128","Wampuy","Natación","\N","\N","\N","Wanpuy","positive"
"2129","Wampuypi shuwakkuna","corsario","Piratas","\N","\N","privado nisqa","neutral"
"2130","Wamra","Púber","\N","\N","\N","Pubescente","neutral"
"2131","Wanachiy","Castigar","\N","\N","\N","Muchuchiy","negative"
"2132","Wanchiy","Matar","\N","\N","\N","Wañuchiy","negative"
"2133","Wankuri","Organización","\N","\N","\N","Huñu","positive"
"2134","Wantu","Floripondio","\N","\N","\N","Floripondio llaqtapi","neutral"
"2135","Wanu","Fertilizante natural","\N","\N","\N","abono natural nisqa","positive"
"2136","Wanyari","Evaporación","\N","\N","\N","Evaporación nisqa","neutral"
"2137","Wara","Pantalón de lana","\N","\N","\N","Pantalón de lana","neutral"
"2138","Warakay","Lanzamiento","\N","\N","\N","Qallariy","neutral"
"2139","WARANKA","mil","1000","\N","\N","waranqa","neutral"
"2140","Waranka piti","Tanto por mil.","\N","\N","\N","Chayna achka waranqapaq.","neutral"
"2141","Warankakri","Milésimo.","\N","\N","\N","Waranqa kaq.","neutral"
"2142","Warankaku","Kilogramo","\N","\N","\N","Kilogramo nisqa","neutral"
"2143","Warankawataychi","Milenio","\N","\N","\N","Waranqa wata","neutral"
"2144","Pampawarmi","prostituta","\N","\N","\N","rabona warmi","negative"
"2145","Waricha","prostituta","\N","\N","\N","rabona warmi","negative"
"2146","Warichakay","Prostitucion","\N","\N","\N","Prostitución","negative"
"2147","Warichariy","Locura","\N","\N","\N","Locura","negative"
"2148","Warmi","Mujer","esposa","\N","\N","Warmikuna","positive"
"2149","Warmi wara","Blusa","\N","\N","\N","Blusa","neutral"
"2150","Warmipurakuyay","Lesbianismo","\N","\N","\N","lesbiana nisqa","neutral"
"2151","chachu","Astro","\N","\N","\N","Quyllur","positive"
"2152","Warunruk","Astro","\N","\N","\N","Quyllur","positive"
"2153","Washa","Espalda","\N","\N","\N","Qipaman","neutral"
"2154","Washa tullu","Columna vertebral","espinazo","\N","\N","Columna vertebral","neutral"
"2155","Washa tullu ñutuku","Médula espinal","\N","\N","\N","Médula espinal","neutral"
"2156","Washa ñutuku","Cerebelo","\N","\N","\N","Cerebelo nisqa","neutral"
"2157","Washarimay","Murmuración","crítica","\N","\N","Simi apaykachay","negative"
"2158","Washatarimay","Murmurar","\N","\N","\N","Murmur","negative"
"2159","wasi","Casa","\N","\N","\N","Wasi","positive"
"2160","Wasi allpa rantimanta","Bienes y raíces","\N","\N","\N","Bienes y raíces","positive"
"2161","Wasiruraykamay","Arquitectura","\N","\N","\N","Arquitectura","neutral"
"2162","Waska","Soga","\N","\N","\N","Waska","neutral"
"2163","Waskariklla","Ritmo","\N","\N","\N","Kuskachay","positive"
"2164","Wasra","Vino","\N","\N","\N","Chayamusqa","neutral"
"2165","Wata","Año","\N","\N","\N","Wata","neutral"
"2166","Watapacha","Calendario","\N","\N","\N","Calendario nisqa","neutral"
"2167","Watay wasi","Prisión","\N","\N","\N","Atisanka wasi","negative"
"2168","Watayuk","Edad","\N","\N","\N","Hayka wata","neutral"
"2169","Watu","Cadena","\N","\N","\N","Qaytu","neutral"
"2170","Watuchina","Adivinar","\N","\N","\N","Watuy","positive"
"2171","imashi","Adivinar","\N","\N","\N","Watuy","positive"
"2172","Wawa","Niño","\N","\N","\N","Warma","positive"
"2173","Wawa chumpi","delgada","\N","\N","\N","llañu","positive"
"2174","Wawa kullki kamachik","Regla de interés simple.","\N","\N","\N","Regla de interés simple.","neutral"
"2175","Wawa mama","Placenta","\N","\N","\N","Placenta","neutral"
"2176","Wawa ruka","Dedo meñique","\N","\N","\N","Pinkie","neutral"
"2177","Wawakay","Niñez","\N","\N","\N","Wawa kay","positive"
"2178","Wawakullki","Interés","\N","\N","\N","Munay","negative"
"2179","Wawchiy","Influencia","\N","\N","\N","Influencia","neutral"
"2180","Wawki","Hermano entre hermanos","\N","\N","\N","wawqikuna ukhupi wawqi","neutral"
"2181","Wawkikay","hermandad entre hombres","\N","\N","\N","runakunapa wawqe-panaku","positive"
"2182","Wayay","Oxígeno","\N","\N","\N","Oxígeno nisqa","neutral"
"2183","Waychi","Plomo","\N","\N","\N","Kamachiy","neutral"
"2184","Wayku","barranco","Quebrada","\N","\N","barranca","neutral"
"2185","Waykuhaskancha","Relieve","\N","\N","\N","Hawkayay","neutral"
"2186","Waylla","Verde","\N","\N","\N","Qumir","neutral"
